subset_index,mean_total,std_total,iqr_total,range_total
0,102.68,4.66424179424175,5.0,26
1,47.94,5.279692369366943,7.0,29
2,55.26,5.391013847415929,7.0,29
3,58.76,4.483685352858108,6.0,21
4,75.4,4.769431281345267,6.25,25
5,95.61,5.222126584123182,6.25,32
6,63.52,4.384269401145211,6.0,20
