subset_index,mean_total,std_total,iqr_total,range_total
0,192.0,2.2652401928522155,3.0,12
1,199.95,0.29729419500528026,0.0,2
2,197.06,2.3903002643047513,4.25,10
3,197.26,2.285748556741635,3.0,10
4,200.0,0.0,0.0,0
5,197.44,2.1287830259839,3.0,9
6,199.98,0.20000000000000023,0.0,2
