subset_index,mean_total,std_total,iqr_total,range_total
0,63.83,5.5904951805395875,7.25,25
1,79.81,5.713169263228863,6.0,28
2,42.81,5.030603313417754,8.0,28
3,76.73,5.153904080668096,6.0,28
4,63.1,4.897948447043823,6.0,23
5,71.57,6.187728161286644,9.0,28
6,72.7,4.347296849651506,7.0,24
