subset_index,mean_total,std_total,iqr_total,range_total
0,129.76,8.111744820962013,10.0,40
1,159.45,5.081904916048468,7.0,27
2,128.37,8.292207611408863,11.5,37
3,149.78,7.1838483257705725,11.25,35
4,182.25,4.95917678082102,7.0,25
5,155.87,4.368516841439368,5.0,24
6,153.61,7.2862053140704095,9.0,39
