subset_index,mean_total,std_total,iqr_total,range_total
0,165.5,3.2051095570553105,3.25,17
1,149.31,5.528064304030387,6.0,34
2,160.02,7.530382903057896,8.25,44
3,133.98,7.932773089461768,11.0,40
4,158.35,4.9936828780839395,8.0,29
5,178.13,3.157978512090975,4.0,15
6,135.07,6.850871801781466,10.0,36
