subset_index,mean_total,std_total,iqr_total,range_total
0,93.61,10.174135358989004,14.25,46
1,78.89,7.136327607192071,10.25,31
2,115.92,7.432769376622727,11.0,36
3,81.44,7.816480904945248,10.0,39
4,105.46,8.11958599730779,10.0,45
5,108.23,7.441156367178968,10.0,36
6,70.01,6.658320533230009,9.0,28
