subset_index,mean_metric,std_metric,iqr,range_metric
0,0.7312050900161267,0.008806572423343845,0.011953143775463082,0.03585096895694739
1,0.7732803281843662,0.0065194400690299125,0.006265215575695038,0.044438830018043496
2,0.7433846545219421,0.003576821941629334,0.0037934288382530656,0.022195088863372736
3,0.731784972757101,0.0064062877284282145,0.007755222916603133,0.04330118298530583
