subset_index,mean_metric,std_metric,iqr,range_metric
0,0.9620634622573853,0.001552740021409949,0.0017259359359740323,0.010292756557464533
1,0.9628272594809532,0.0012586020875526677,0.0017432585358618802,0.005595511198043801
2,0.9650430681109428,0.0010929980211087469,0.0016319915652275307,0.0049530506134033425
3,0.9630798652768136,0.0012007907610752794,0.0017122134566307512,0.0054915070533752
4,0.9655971617102622,0.0011205871881058717,0.0016966640949248601,0.0059074461460113525
5,0.9647075662612914,0.00099163017711926,0.0013366594910620977,0.00487574338912955
6,0.966105823636055,0.0010247684505678358,0.0012955382466316445,0.0058380603790282315
7,0.9622772672176362,0.0011837483190390206,0.0015706583857536538,0.006480538845062167
