subset_index,mean_total,std_total,iqr_total,range_total
0,200.0,0.0,0.0,0
1,200.0,0.0,0.0,0
2,199.65,0.6571287406727718,0.25,2
3,200.0,0.0,0.0,0
4,193.66,2.495328969628388,3.0,14
5,200.0,0.0,0.0,0
6,200.0,0.0,0.0,0
