subset_index,mean_total,std_total,iqr_total,range_total
0,42.77,4.064766073505735,5.25,20
1,52.1,4.236684428830515,5.0,24
2,29.28,4.08762606762004,5.0,19
3,25.67,2.8250502811293625,5.0,13
4,59.87,5.527991214599284,7.0,27
5,44.23,4.208829103710725,5.0,23
6,53.16,2.8131006653753685,4.0,12
