subset_index,mean_total,std_total,iqr_total,range_total
0,161.17,3.411374319460524,5.25,16
1,161.91,3.1175456546923117,4.0,15
2,181.22,3.0036341624469114,4.0,14
3,178.56,3.7045426659219878,5.0,24
4,174.62,3.335696132274143,4.0,21
5,173.03,2.4056121252125644,4.0,13
6,154.63,2.6194879598343586,3.25,12
